Country,year,CAB,Infl,EXDEBT,LogInfl,AmountDrawnPercentAgreed,AmountAgreedPercentGDP,Shortterm,simple_conditions,DWDI,LGrowth1,LGrowth2,LGrowth3,LGrowth4,LGrowth5,FGrowth1,FGrowth2,FGrowth3,FGrowth4,FGrowth5,FGrowth6
"Korea, Rep.",1997,-1.939271815571349,4.43906376109768,,1.4904435,.95726913,6.1464405,1,30,6.1705523,7.8907032,9.6145658,9.2686663,6.8774743,6.1986427,-5.1294479,11.466943,9.060833,4.8523993,7.7251425,3.1472912
Lao PDR,1980,,,,,1,,1,6,,,,,,,,,,,5.0699639,4.8851333
Lao PDR,1989,-11.38580798881821,61.3325965106187,206.4397672048968,4.1163116,1,3.6816559,0,15,14.190637,-2.010201,-1.4257923,4.8851333,5.0699639,,6.7045789,4.2965636,5.5598578,5.9125566,8.1590185,7.0312543
Lao PDR,1993,-2.688761903445516,6.26722241519029,149.6306075120225,1.8353332,1,3.7007642,0,38,5.9125566,5.5598578,4.2965636,6.7045789,14.190637,-2.010201,8.1590185,7.0312543,6.9283237,6.8720913,3.967608,7.306376
Lao PDR,2001,-3.806837219903082,7.81180794783469,152.1346290817105,2.0556364,.57160884,2.2817419,0,50,5.7514129,5.7987823,7.306376,3.967608,6.8720913,6.9283237,5.9187436,6.0670023,6.3576956,7.1075683,8.6192665,7.5968289
Liberia,1965,,,,,.75,,1,,,,,,,,,,,,,
Liberia,1966,,,,,.89166665,,1,,,,,,,,,,,,,
Liberia,1967,,,,,1,,1,,,,,,,,,,,,,
Liberia,1968,,,,,1,,1,,,,,,,,,,,,,
Liberia,1969,,,,,.5,,1,,,,,,,,,,,,,
Liberia,1970,,,47.3592113900276,,1,,1,,,,,,,,,,,,,
Liberia,1972,,,40.48028843003459,,.37,,1,,,,,,,,,,,,,
Liberia,1973,,,38.26621175287075,,0,,1,,,,,,,,,,,,,
Liberia,1974,,,30.95786958356555,,0,,1,,,,,,,,,,,,,
Liberia,1976,,,32.28704202572443,,0,,1,,,,,,,,,,,,,
Liberia,1979,,,66.43253364820893,,1,,1,,,,,,,,,,,,,
Liberia,1980,,,73.76126558143957,,.49230769,,1,14,,,,,,,,,,,,
Liberia,1981,,,89.0117555012439,,1,,1,17,,,,,,,,,,,,
Liberia,1982,,,101.9035351924512,,.63636363,,1,18,,,,,,,,,,,,
Liberia,1983,,,132.8771555988905,,1,,1,22,,,,,,,,,,,,
Liberia,1984,,,133.7930642058917,,.19869098,,1,22,,,,,,,,,,,,
Liberia,2008,-20.5275176083252,17.489448642993,201.7892686478549,2.8615978,1,54.074707,0,57,7.145689,9.5352802,8.0439062,5.2812119,2.6198478,-30.145132,5.3005395,6.0998278,8.2007656,7.9938159,8.7040281,.70114392
Liberia,2012,-61.55252483994597,6.8317870341854,19.81078347966475,1.9215863,.86778194,6.2857175,0,62,7.9938159,8.2007656,6.0998278,5.3005395,7.145689,9.5352802,8.7040281,.70114392,0,-1.5995841,2.468626,1.2225513
Sri Lanka,1965,,.222783306253963,,-1.5015557,.75,1.7664522,1,,,,,,,,5.0237894,6.4390244,5.8010941,7.7168198,3.8466299,1.3069054
Sri Lanka,1966,,-.155601659973785,,,1,1.427372,1,,5.0237894,,,,,,6.4390244,5.8010941,7.7168198,3.8466299,1.3069054,-.41047993
Sri Lanka,1968,,5.86056644898586,,1.7682463,1,1.0825248,1,,5.8010941,6.4390244,5.0237894,,,,7.7168198,3.8466299,1.3069054,-.41047993,7.0573988,3.8458309
Sri Lanka,1969,,7.45695273372574,,2.0091469,1,.99209064,1,,7.7168198,5.8010941,6.4390244,5.0237894,,,3.8466299,1.3069054,-.41047993,7.0573988,3.8458309,6.1262331
Sri Lanka,1971,,2.66538020859996,24.10536324166271,.98034674,1,1.0371423,1,,1.3069054,3.8466299,7.7168198,5.8010941,6.4390244,5.0237894,-.41047993,7.0573988,3.8458309,6.1262331,3.3351066,5.1005902
Sri Lanka,1974,,12.3028867952473,24.26231010241135,2.5098341,.2857143,.82427937,1,,3.8458309,7.0573988,-.41047993,1.3069054,3.8466299,7.7168198,6.1262331,3.3351066,5.1005902,5.6538367,6.4035568,5.8460264
Sri Lanka,1977,3.464306909448037,1.22487958802843,32.39781314111212,.20284255,1,2.6453729,1,,5.1005902,3.3351066,6.1262331,3.8458309,7.0573988,-.41047993,5.6538367,6.4035568,5.8460264,5.6995249,4.1414957,4.8139911
Sri Lanka,1979,-6.72615211317088,10.731921430873,46.51537930258554,2.3732226,1,9.9954748,0,,6.4035568,5.6538367,5.1005902,3.3351066,6.1262331,3.8458309,5.8460264,5.6995249,4.1414957,4.8139911,5.0991464,4.9994063
Sri Lanka,1983,-9.017192791321737,13.9643880065,56.21414760392221,2.6365104,.5,2.0685284,1,10,4.8139911,4.1414957,5.6995249,5.8460264,6.4035568,5.6538367,5.0991464,4.9994063,4.355547,1.7256107,2.4726851,2.2993014
Sri Lanka,1988,-5.652734192415466,13.9915489002076,74.83840753614743,2.6384535,1,3.0075638,0,37,2.4726851,1.7256107,4.355547,4.9994063,5.0991464,4.8139911,2.2993014,6.3999953,4.599987,4.399991,6.900063,5.5999188
Sri Lanka,1991,-6.608344364611493,12.1856307214389,73.72684502362873,2.5002575,.83333331,5.1075625,0,42,4.599987,6.3999953,2.2993014,2.4726851,1.7256107,4.355547,4.399991,6.900063,5.5999188,5.5000854,3.7999673,6.4053998
Sri Lanka,2001,-1.368211863310876,14.1584557991201,57.87513030655087,2.6503119,1,1.616582,1,49,-1.5454081,6.0000334,4.3005404,4.6984229,6.4053998,3.7999673,3.9646757,5.940269,5.4450612,6.2417479,7.668292,6.7968259
Sri Lanka,2003,-.3745412484608783,6.31463787051173,57.32620741998738,1.8428704,.14286405,3.0664382,0,51,5.940269,3.9646757,-1.5454081,6.0000334,4.3005404,4.6984229,5.4450612,6.2417479,7.668292,6.7968259,5.950088,3.5389121
Sri Lanka,2009,-.5103857937874706,3.46496322106073,46.90673576634477,1.242702,1,6.0576038,1,29,3.5389121,5.950088,6.7968259,7.668292,6.2417479,5.4450612,8.0159674,8.4047327,9.1445723,3.3957326,4.9607005,5.0076833
Sri Lanka,2016,-2.114536105996084,3.95888846593072,58.15857852231969,1.3759633,.66795236,1.8062226,0,,4.4866347,5.0076833,4.9607005,3.3957326,9.1445723,8.4047327,3.5781696,3.3064175,2.2834654,,,
Lesotho,1988,23.32728619734276,11.4563716258632,35.43912838813368,2.4385459,1,3.0198753,0,29,8.6019192,.72972822,4.6848559,2.6102493,5.5348978,1.9861654,5.7952442,6.0454731,6.9666071,6.9563651,3.5097666,5.9798732
Lesotho,1991,-16.90625384337339,17.6781002638522,41.4385932059189,2.8723266,1,3.5197914,0,43,6.9666071,6.0454731,5.7952442,8.6019192,.72972822,4.6848559,6.9563651,3.5097666,5.9798732,3.2909386,5.5970359,3.7036035
Lesotho,1994,-3.100179202441606,8.214738621953019,51.55737452691109,2.1059299,0,1.3636395,1,37,5.9798732,3.5097666,6.9563651,6.9666071,6.0454731,5.7952442,3.2909386,5.5970359,3.7036035,1.5376556,.4760251,3.8755469
Lesotho,1995,-16.45905141902093,9.27083333333324,51.10431529161548,2.2268732,0,1.085649,1,37,3.2909386,5.9798732,3.5097666,6.9563651,6.9666071,6.0454731,5.5970359,3.7036035,1.5376556,.4760251,3.8755469,3.5615821
Lesotho,1996,-26.4668431654234,9.330314585319339,55.35917370048335,2.2332687,0,1.1001837,1,36,5.5970359,3.2909386,5.9798732,3.5097666,6.9563651,6.9666071,3.7036035,1.5376556,.4760251,3.8755469,3.5615821,.72383595
Lesotho,2001,2.52300571036881,-9.616153538584729,57.30167316710898,,1,3.7773015,0,43,3.5615821,3.8755469,.4760251,1.5376556,3.7036035,5.5970359,.72383595,4.5597768,1.6923742,3.4661224,4.2300949,4.8329639
Lesotho,2010,-6.703859271468364,3.5982615243311,26.27914785107753,1.2804508,.77551627,3.4019682,0,34,.82482481,2.1543083,6.7395334,4.8329639,4.2300949,3.4661224,5.355155,6.7436266,4.1869125,2.8839688,2.6501439,5.0470834
Lithuania,1992,,,,,1,,1,40,,,,,,,,,,5.1584644,8.3109217,7.4757586
Lithuania,1993,,410.240987767406,,6.0167446,.2,,1,48,,,,,,,,,5.1584644,8.3109217,7.4757586,-1.1415712
Lithuania,1994,,72.2546805651059,,4.2801971,1,,0,48,,,,,,,,5.1584644,8.3109217,7.4757586,-1.1415712,3.6955254
Lithuania,2000,-5.848731528567116,.981661536457063,,-.018508697,0,.70716846,1,60,3.6955254,-1.1415712,7.4757586,8.3109217,5.1584644,,6.5261087,6.7514148,10.565957,6.56949,7.7323675,7.4141212
Lithuania,2001,-4.681289944992857,1.36711041222864,,.31269932,0,.90005553,1,52,6.5261087,3.6955254,-1.1415712,7.4757586,8.3109217,5.1584644,6.7514148,10.565957,6.56949,7.7323675,7.4141212,11.10748
Latvia,1992,,951.696194870801,,6.8582458,1,,1,28,,,,,,,,,,2.5694263,8.8635969,6.3407931
Latvia,1993,,108.989540624323,,4.6912518,.40000001,,1,41,,,,,,,,,2.5694263,8.8635969,6.3407931,2.7410443
Latvia,1995,-.2792496705926179,24.975935531675,,3.2179127,0,.71973234,1,49,,,,,,,2.5694263,8.8635969,6.3407931,2.7410443,5.6719751,6.3228111
Latvia,1996,-4.686447349548227,17.6104698431032,,2.8684936,0,.72963417,1,49,2.5694263,,,,,,8.8635969,6.3407931,2.7410443,5.6719751,6.3228111,7.0827885
Latvia,1997,-5.287436673684179,8.447383420929549,,2.1338568,0,.69627833,1,48,8.8635969,2.5694263,,,,,6.3407931,2.7410443,5.6719751,6.3228111,7.0827885,8.4344749
Latvia,1999,-8.685566247649126,2.36481836111806,,.8607012,0,.59958833,1,59,2.7410443,6.3407931,8.8635969,2.5694263,,,5.6719751,6.3228111,7.0827885,8.4344749,8.5012674,10.725086
Latvia,2001,-5.995792512930705,2.48704003555455,,.91109324,0,.50303167,1,41,6.3228111,5.6719751,2.7410443,6.3407931,8.8635969,2.5694263,7.0827885,8.4344749,8.5012674,10.725086,11.986362,10.0271
Latvia,2008,-12.59338676052166,15.4023191064986,,2.7345181,.64551997,6.7243109,1,40,-3.3273001,10.0271,11.986362,10.725086,8.5012674,8.4344749,-14.259719,-4.4068236,6.4688501,4.2517228,2.3101761,1.073634
Morocco,1965,,3.48282122001696,,1.2478427,0,1.5262902,1,,,,,,,,,10.028841,9.8917389,8.3621655,4.7134604,5.5968938
Morocco,1966,,-1.01357936469645,,,0,1.7382866,1,,,,,,,,10.028841,9.8917389,8.3621655,4.7134604,5.5968938,2.4372373
Morocco,1967,,-.7482769938977441,,,1,1.6413143,1,,10.028841,,,,,,9.8917389,8.3621655,4.7134604,5.5968938,2.4372373,3.5593109
Morocco,1968,,.436479069044564,,-.82901484,.37037036,.82533073,1,,9.8917389,10.028841,,,,,8.3621655,4.7134604,5.5968938,2.4372373,3.5593109,5.5960498
Morocco,1969,,2.94989135439248,,1.0817684,.40000001,.68462849,1,,8.3621655,9.8917389,10.028841,,,,4.7134604,5.5968938,2.4372373,3.5593109,5.5960498,7.5582213
Morocco,1971,,4.15535206835327,26.05860576378378,1.4243971,.27500001,.69065964,1,,5.5968938,4.7134604,8.3621655,9.8917389,10.028841,,2.4372373,3.5593109,5.5960498,7.5582213,10.812781,6.0591679
Morocco,1980,-6.473713434700831,9.408379474379551,45.68664341218361,2.2416008,.18148148,4.8518133,0,16,3.6421647,4.793787,2.2326634,6.0591679,10.812781,7.5582213,-1.7434349,8.9573717,1.3865696,6.4183865,6.0076523,9.2711058
Morocco,1981,-10.27472360147189,12.4925283921001,61.47195414103233,2.5251307,.16706444,5.4161372,0,16,-1.7434349,3.6421647,4.793787,2.2326634,6.0591679,10.812781,8.9573717,1.3865696,6.4183865,6.0076523,9.2711058,-.32500407
Morocco,1982,-10.55326733711831,10.5278072972983,72.66235038267868,2.3540201,1,1.7550076,1,15,8.9573717,-1.7434349,3.6421647,4.793787,2.2326634,6.0591679,1.3865696,6.4183865,6.0076523,9.2711058,-.32500407,11.875236
Morocco,1983,-5.450245562730522,6.20793538870313,83.07868841417873,1.8258284,1,1.9733565,1,28,1.3865696,8.9573717,-1.7434349,3.6421647,4.793787,2.2326634,6.4183865,6.0076523,9.2711058,-.32500407,11.875236,2.8462026
Morocco,1985,-5.940565924755117,7.72863890085921,111.9086083817824,2.0449328,.050000001,1.3545669,1,65,6.0076523,6.4183865,1.3865696,8.9573717,-1.7434349,3.6421647,9.2711058,-.32500407,11.875236,2.8462026,3.4118123,7.2160883
Morocco,1986,-1.071965181940676,8.733559187066771,94.42398976874584,2.1671729,1,1.3864163,1,65,9.2711058,6.0076523,6.4183865,1.3865696,8.9573717,-1.7434349,-.32500407,11.875236,2.8462026,3.4118123,7.2160883,-2.0977387
Morocco,1988,1.839224132021764,2.36905505487642,85.20462622345681,.86249119,1,1.0979133,1,33,11.875236,-.32500407,9.2711058,6.0076523,6.4183865,1.3865696,2.8462026,3.4118123,7.2160883,-2.0977387,-.7405917,10.588
Morocco,1990,-.6480277841296129,6.78259401511004,85.35976637946055,1.9143596,.47999999,.44955131,1,39,3.4118123,2.8462026,11.875236,-.32500407,9.2711058,6.0076523,7.2160883,-2.0977387,-.7405917,10.588,-5.405448,12.372876
Morocco,1992,-1.283437040040206,5.74024662868743,69.19429156036766,1.7475022,.2,.38427174,1,50,-2.0977387,7.2160883,3.4118123,2.8462026,11.875236,-.32500407,-.7405917,10.588,-5.405448,12.372876,-1.5607023,7.2385526
Morocco,2012,-9.740131670288532,1.28712240079213,35.18644750652117,.25240904,0,6.4178367,1,4,3.0099614,5.2456975,3.8157179,4.2437572,5.9232779,3.531594,4.5354242,2.6694939,4.5363784,1.0598564,4.2489491,3.1485026
Morocco,2014,-5.993088732140758,.442310053557051,39.88274931432372,-.81574416,0,4.4650593,1,,2.6694939,4.5354242,3.0099614,5.2456975,3.8157179,4.2437572,4.5363784,1.0598564,4.2489491,3.1485026,2.4819052,
Moldova,1993,,1613.60398876194,,7.3862252,1,,1,43,,,,,,,,,-5.8770604,1.6470644,-6.542192,-3.3682544
Moldova,1995,-4.826638270356027,29.8656104095719,40.32274221671408,3.3967078,.55384618,5.0625486,1,63,,,,,,,-5.8770604,1.6470644,-6.542192,-3.3682544,2.1077161,6.1000004
Moldova,1996,-11.31658844136154,23.5056772963369,48.43070532376026,3.1572421,.64814812,11.56183,0,63,-5.8770604,,,,,,1.6470644,-6.542192,-3.3682544,2.1077161,6.1000004,7.7999997
Moldova,2000,-7.620906556847573,31.2993015817784,140.5927905330507,3.4435959,.25,11.349051,0,45,2.1077161,-3.3682544,-6.542192,1.6470644,-5.8770604,,6.1000004,7.7999997,6.5999999,7.3999996,7.5,4.7999997
Moldova,2006,-11.33770847881728,12.7777557830351,68.82657231820036,2.5477059,.79365081,4.7863789,0,53,4.7999997,7.5,7.3999996,6.5999999,7.7999997,6.1000004,3.0000002,7.8000002,-6.0000005,7.0999999,5.8181663,-.58973414
Moldova,2010,-6.902817027141704,7.4838508635085,63.15916025369953,2.0127475,.86580086,8.0846682,0,50,7.0999999,-6.0000005,7.8000002,3.0000002,4.7999997,7.5,5.8181663,-.58973414,9.0438652,4.9996257,-.33823532,4.4088869
Moldova,2016,-3.527110033392249,6.35930898037934,73.12751033639928,1.8499197,.44358578,2.2283568,0,,4.4088869,-.33823532,4.9996257,9.0438652,-.58973414,5.8181663,4.6907935,4.3014779,3.5804842,,,
Madagascar,1977,-.6418894204205882,3.10895289128434,33.15067183955718,1.1342859,1,.46647829,1,,2.3640003,-3.0688584,1.2586917,2.0068793,-2.6184783,-1.2726215,-2.6618059,9.8546505,.95270759,-9.8000002,-1.9,.89999998
Madagascar,1980,-13.7631716730428,18.2178658946755,31.02491775658828,2.9024026,.15515904,1.6125826,1,27,.95270759,9.8546505,-2.6618059,2.3640003,-3.0688584,1.2586917,-9.8000002,-1.9,.89999998,1.7601819,1.1563442,1.9602249
Madagascar,1981,-10.09293111308992,30.5381774327712,45.59641065168199,3.4189777,.35779816,2.7005527,1,27,-9.8000002,.95270759,9.8546505,-2.6618059,2.3640003,-3.0688584,-1.9,.89999998,1.7601819,1.1563442,1.9602249,1.1749133
Madagascar,1982,-8.488914349298501,31.7897046510535,55.88580445145296,3.4591424,.80000001,1.17669,1,18,-1.9,-9.8000002,.95270759,9.8546505,-2.6618059,2.3640003,.89999998,1.7601819,1.1563442,1.9602249,1.1749133,3.4069293
Madagascar,1984,-6.575967882934542,9.856620954338879,76.47109023337005,2.2881434,1,.86599755,1,29,1.7601819,.89999998,-1.9,-9.8000002,.95270759,9.8546505,1.1563442,1.9602249,1.1749133,3.4069293,4.0748806,3.1289051
Madagascar,1985,-6.422587909010188,10.5564839573619,92.1129555585831,2.3567402,1,.78769022,1,30,1.1563442,1.7601819,.89999998,-1.9,-9.8000002,.95270759,1.9602249,1.1749133,3.4069293,4.0748806,3.1289051,-6.3063517
Madagascar,1986,-4.378249345641102,14.4973321039129,96.40068106392984,2.6739647,1,.80944991,1,36,1.9602249,1.1563442,1.7601819,.89999998,-1.9,-9.8000002,1.1749133,3.4069293,4.0748806,3.1289051,-6.3063517,1.180885
Madagascar,1987,-5.488824155087822,14.9931351322502,152.4321679045844,2.7075925,.2857143,1.8706534,0,36,1.1749133,1.9602249,1.1563442,1.7601819,.89999998,-1.9,3.4069293,4.0748806,3.1289051,-6.3063517,1.180885,2.0999231
Madagascar,1988,-6.141055063420343,26.8537971413812,161.7731200257269,3.2904072,.21052632,.5604105,1,44,3.4069293,1.1749133,1.9602249,1.1563442,1.7601819,.89999998,4.0748806,3.1289051,-6.3063517,1.180885,2.0999231,-.042101301
Madagascar,1989,-3.356650129320288,9.012995945555,148.1924017045905,2.1986675,.66667098,3.1038415,0,45,4.0748806,3.4069293,1.1749133,1.9602249,1.1563442,1.7601819,3.1289051,-6.3063517,1.180885,2.0999231,-.042101301,1.6785923
Madagascar,1996,-3.820875255025013,19.7563545439776,108.0426674995424,2.9834752,.96705997,2.3949358,0,49,2.1542044,1.6785923,-.042101301,2.0999231,1.180885,-6.3063517,3.6934927,3.9170747,4.6992269,4.4568591,5.9802356,-12.407971
Madagascar,2001,-3.092201149978129,7.91694484529585,93.60458091878002,2.0690055,1,2.1453998,0,39,5.9802356,4.4568591,4.6992269,3.9170747,3.6934927,2.1542044,-12.407971,9.7848921,5.2570038,4.7558451,5.3985085,5.7105641
Madagascar,2006,-10.61549864692658,10.7656371554866,28.09107776257727,2.3763592,.72326785,1.6866235,0,38,5.3985085,4.7558451,5.2570038,9.7848921,-12.407971,5.9802356,5.7105641,6.7126389,-3.9787087,.61922973,1.5784295,3.0111463
Madagascar,2016,.2057050307672244,6.65480186532701,31.15533832527125,1.8953387,.62367594,2.9392092,0,,3.9931462,3.1322958,3.3392022,2.3003869,3.0111463,1.5784295,3.9333162,4.5647826,4.8509998,,,
Maldives,2009,-9.415932179572941,4.53017659138664,66.19537460755625,1.5107609,.17857143,3.7715364,1,30,-7.2288413,9.4853325,7.7138672,26.111494,-13.129053,6.0337539,7.2651291,8.5667334,2.5173841,7.281074,7.3296261,2.8845487
Mexico,1977,,29.0641247103462,39.43228076292707,3.3695047,.19305019,.73920768,0,,3.3906398,4.4174442,5.7444849,5.7768273,7.8611197,8.2288074,8.9569426,9.6981697,9.2332516,8.5256071,-.52080804,-3.4864218
Mexico,1983,3.756422966544195,101.874938435992,63.35750259479219,4.6237459,.73378927,2.3347647,0,25,-3.4864218,-.52080804,8.5256071,9.2332516,9.6981697,8.9569426,3.410814,2.1876931,-3.0789554,1.7224393,1.2832609,4.1055093
Mexico,1986,-1.023410637722856,86.23331699235381,79.57385353137779,4.4570565,1,1.2206784,1,32,-3.0789554,2.1876931,3.410814,-3.4864218,-.52080804,8.5256071,1.7224393,1.2832609,4.1055093,5.1757684,4.2147551,3.5411024
Mexico,1989,-2.630976684729725,20.0078767139978,44.11868101160332,2.9961259,.875,2.1591735,0,28,4.1055093,1.2832609,1.7224393,-3.0789554,2.1876931,3.410814,5.1757684,4.2147551,3.5411024,1.9411558,4.9410806,-6.2912307
Mexico,1995,-.4378101160704704,34.9992712889592,48.08959546580746,3.5553272,.72559029,5.0852594,1,32,-6.2912307,4.9410806,1.9411558,3.5411024,4.2147551,5.1757684,6.7732587,6.8468523,5.1639252,2.7535543,4.9424539,-.40439013
Mexico,1999,-2.332383902218387,16.5856169707539,28.60490301981589,2.8085358,.62504029,.70685655,1,52,2.7535543,5.1639252,6.8468523,6.7732587,-6.2912307,4.9410806,4.9424539,-.40439013,-.039844483,1.4463826,3.9205909,2.307807
Mexico,2009,-.8828167908725315,5.29735584228859,21.84840259721385,1.6672078,0,5.3980374,1,0,-5.2857442,1.1435846,2.2914457,4.4950781,2.307807,3.9205909,5.1181183,3.663008,3.6423228,1.354092,2.8497732,3.2931516
Mexico,2010,-.4981391444685867,4.15672722680176,23.52675031121357,1.424728,0,4.5474119,1,0,5.1181183,-5.2857442,1.1435846,2.2914457,4.4950781,2.307807,3.663008,3.6423228,1.354092,2.8497732,3.2931516,2.6305325
Mexico,2011,-1.060512841387105,3.40737824605736,25.1160766662648,1.2259432,0,6.3244205,1,0,3.663008,5.1181183,-5.2857442,1.1435846,2.2914457,4.4950781,3.6423228,1.354092,2.8497732,3.2931516,2.6305325,2.1131291
Mexico,2012,-1.562450335268557,4.11150981070293,29.65224314153756,1.4137903,0,6.0309033,1,0,3.6423228,3.663008,5.1181183,-5.2857442,1.1435846,2.2914457,1.354092,2.8497732,3.2931516,2.6305325,2.1131291,2.1949921
Mexico,2014,-1.910808772828206,4.01861608078673,34.4538733530704,1.3909376,0,5.4625931,1,,2.8497732,1.354092,3.6423228,3.663008,5.1181183,-5.2857442,3.2931516,2.6305325,2.1131291,2.1949921,-.054527927,
Mali,1967,,,,,.46153846,2.3593936,1,,,,,,,,3.7084103,.23099943,6.1369548,2.568996,5.8440166,-1.4551158
Mali,1968,,,,,1,1.4544525,1,,3.7084103,,,,,,.23099943,6.1369548,2.568996,5.8440166,-1.4551158,-1.5288261
Mali,1969,,,,,1,.88257658,1,,.23099943,3.7084103,,,,,6.1369548,2.568996,5.8440166,-1.4551158,-1.5288261,11.62505
Mali,1971,,,63.22167576839654,,1,1.0493981,1,,2.568996,6.1369548,.23099943,3.7084103,,,5.8440166,-1.4551158,-1.5288261,11.62505,13.623439,6.3486471
Mali,1982,-8.636374222198015,,66.95735351374195,,1,2.5142722,1,15,-7.3784332,1.5088043,-4.32584,10.395678,-1.4634763,6.3486471,1.8208737,-.28701115,20.286634,2.692621,-.13916428,7.3897209
Mali,1983,-7.91406594066259,,77.97475544079424,,1,3.3360727,1,16,1.8208737,-7.3784332,1.5088043,-4.32584,10.395678,-1.4634763,-.28701115,20.286634,2.692621,-.13916428,7.3897209,4.1773882
Mali,1985,-15.06086532906824,,106.5777741460737,,.71303588,1.6671902,1,24,20.286634,-.28701115,1.8208737,-7.3784332,1.5088043,-4.32584,2.692621,-.13916428,7.3897209,4.1773882,-2.5023952,11.745204
Mali,1988,-11.11687401584098,,94.26089888262978,,.78947371,2.9901361,0,28,7.3897209,-.13916428,2.692621,20.286634,-.28701115,1.8208737,4.1773882,-2.5023952,11.745204,-3.2186625,3.1721683,3.7799342
Mali,1992,-8.497762698960667,-6.24250599520426,102.7298831216924,,1,3.9422565,0,29,-3.2186625,11.745204,-2.5023952,4.1773882,7.3897209,-.13916428,3.1721683,3.7799342,.92102242,7.0557852,4.8290243,7.5716677
Mali,1996,-9.379808961597004,6.80545996788236,110.1088303818024,1.9177252,1,3.237761,0,41,7.0557852,.92102242,3.7799342,3.1721683,-3.2186625,11.745204,4.8290243,7.5716677,5.7009435,-.06083497,15.37624,3.1063082
Mali,1999,-7.355002017945004,-1.20190368637503,94.78947075618297,,1,2.0399661,0,54,5.7009435,7.5716677,4.8290243,7.0557852,.92102242,3.7799342,-.06083497,15.37624,3.1063082,9.1190424,1.5599986,6.5347786
Mali,2004,-7.511630531829145,-3.09978128063954,62.50584167230695,,1,.2537894,0,42,1.5599986,9.1190424,3.1063082,15.37624,-.06083497,5.7009435,6.5347786,4.6621871,3.4936168,4.7731452,4.8063221,5.3139353
Mali,2008,-10.90606479050703,9.17098813667678,21.57311312298287,2.2160451,1,.85450613,0,41,4.7731452,3.4936168,4.6621871,6.5347786,1.5599986,9.1190424,4.8063221,5.3139353,3.2131338,-.83673465,2.2950683,7.0846839
Mali,2011,-5.057961820749679,2.95564395229391,23.34509639322423,1.0837165,.2,.36444977,0,36,3.2131338,5.3139353,4.8063221,4.7731452,3.4936168,4.6621871,-.83673465,2.2950683,7.0846839,6.1718001,5.8522992,5.3054562
Mali,2013,-2.828575568699103,-.60673635635152,26.89020658440278,,.83038586,2.1413348,0,32,2.2950683,-.83673465,3.2131338,5.3139353,4.8063221,4.7731452,7.0846839,6.1718001,5.8522992,5.3054562,4.7464843,4.7513413
Myanmar,1969,,-4.33905146321213,,,.99916667,,1,,3.2917411,12.05934,-5.9252591,-4.8517785,,,4.9793305,4.1299624,2.4358413,-.96812475,5.3423758,4.152709
Myanmar,1973,,25.1999999992502,,3.2268441,1,,1,,-.96812475,2.4358413,4.1299624,4.9793305,3.2917411,12.05934,5.3423758,4.152709,6.0803962,5.9522867,6.517817,5.2012773
Myanmar,1974,,25.2116613422038,,3.2273066,.76190478,,1,,5.3423758,-.96812475,2.4358413,4.1299624,4.9793305,3.2917411,4.152709,6.0803962,5.9522867,6.517817,5.2012773,7.9385381
Myanmar,1977,,-1.15668724252865,,,1,,1,,5.9522867,6.0803962,4.152709,5.3423758,-.96812475,2.4358413,6.517817,5.2012773,7.9385381,6.3557544,5.6038766,4.3910928
Myanmar,1978,,-6.04470612570264,,,1,,1,,6.517817,5.9522867,6.0803962,4.152709,5.3423758,-.96812475,5.2012773,7.9385381,6.3557544,5.6038766,4.3910928,4.9327278
Myanmar,1981,,.318444733265908,,-1.1443063,1,,1,12,6.3557544,7.9385381,5.2012773,6.517817,5.9522867,6.0803962,5.6038766,4.3910928,4.9327278,2.8510003,-1.0573487,-4.0056319
Mongolia,1991,-3.970124944193589,,7.98671377036314,,.6111111,1.293955,1,31,-8.6935444,-3.1844602,4.178196,5.1079721,3.4586484,9.3749943,-9.2564659,-3.1687915,2.1343827,6.3764267,2.2350938,3.8967135
Mongolia,1993,5.003893574784528,268.150488882784,52.27281102879985,5.5915484,.72727275,7.4159422,0,47,-3.1687915,-9.2564659,-8.6935444,-3.1844602,4.178196,5.1079721,2.1343827,6.3764267,2.2350938,3.8967135,3.3399365,3.070369
Mongolia,1997,5.756459575531903,36.5561148948773,51.8599222038608,3.5988486,.52222222,3.8905809,0,55,3.8967135,2.2350938,6.3764267,2.1343827,-3.1687915,-9.2564659,3.3399365,3.070369,1.1460621,2.9527106,4.7329783,7.0046344
Mongolia,2001,-4.865938526426151,6.27736020484006,74.74274494349859,1.8369496,.42857143,2.8603253,0,37,2.9527106,1.1460621,3.070369,3.3399365,3.8967135,2.2350938,4.7329783,7.0046344,10.625406,7.2536654,8.5562344,10.248016
Mongolia,2009,-7.456247408010214,7.58671754855616,68.04354149049445,2.0263991,.80000001,5.1536574,1,43,-1.2685989,8.9003677,10.248016,8.5562344,7.2536654,10.625406,6.3651619,17.290777,12.319819,11.648916,7.8852253,2.3798358
Mongolia,2017,-10.10565444021737,4.05049928135588,292.8595168242944,1.3988402,.4166452,3.8165472,0,,5.337038,1.1683935,2.3798358,7.8852253,11.648916,12.319819,7.2466297,5.1590705,,,,
Mozambique,1987,,,181.828652694722,,1,,0,23,14.700001,-2.2999961,.99999672,-6.5,-15.700002,-6.8999996,8.199995,6.5000048,.99999285,4.9254513,-6.1247153,10.59853
